date_vente;region;magasin;type_produit;Sexe_Client;remise;image_produit;prix_vente;profit;Âge_Client;saison;Alerte_Produit;marge_moyenne
2023-06-25;Île-de-France;Lyon Part-Dieu;Lunettes de vue;Femme;0.1;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;164.4;65.46;40;Été;✅ OK;0.4
2023-10-27;Auvergne-Rhône-Alpes;Lyon Part-Dieu;Lunettes de vue;Homme;0.0;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;202.62;80.85;55;Automne;✅ OK;0.4
2021-05-01;Nouvelle-Aquitaine;Bordeaux Centre;Lunettes enfant;Homme;0.0;https://images.unsplash.com/photo-1604525409136-d246b8f6a9f1?auto=format&fit=crop&w=640&q=80;208.18;81.07;35;Printemps;✅ OK;0.39
2022-06-04;Provence-Alpes-Côte d'Azur;Toulouse Jean Jaurès;Lunettes de vue;Femme;0.1;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;190.53;61.88;48;Été;✅ OK;0.32
2022-09-26;Île-de-France;Bordeaux Centre;Lunettes de vue;Homme;0.2;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;78.75;23.2;25;Automne;✅ OK;0.29
2022-01-16;Occitanie;Paris République;Lunettes de vue;Homme;0.1;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;196.09;67.78;57;Hiver;✅ OK;0.35
2021-09-10;Île-de-France;Paris République;Lunettes de vue;Femme;0.0;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;178.36;41.45;33;Automne;✅ OK;0.23
2021-07-22;Auvergne-Rhône-Alpes;Lyon Part-Dieu;Accessoires;Femme;0.2;https://images.unsplash.com/photo-1589987601451-dc25de1c688c?auto=format&fit=crop&w=640&q=80;257.53;80.25;52;Été;✅ OK;0.31
2022-06-19;Île-de-France;Lyon Part-Dieu;Lunettes de soleil;Femme;0.3;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;51.46;18.21;43;Été;⚠️ À vérifier;0.35
2022-12-22;Nouvelle-Aquitaine;Toulouse Jean Jaurès;Lunettes enfant;Femme;0.2;https://images.unsplash.com/photo-1604525409136-d246b8f6a9f1?auto=format&fit=crop&w=640&q=80;171.68;30.47;52;Hiver;✅ OK;0.18
2021-04-02;Auvergne-Rhône-Alpes;Lyon Part-Dieu;Lunettes de soleil;Homme;0.1;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;308.58;116.28;22;Printemps;✅ OK;0.38
2024-10-13;Occitanie;Paris République;Accessoires;Femme;0.0;https://images.unsplash.com/photo-1589987601451-dc25de1c688c?auto=format&fit=crop&w=640&q=80;74.27;21.68;41;Automne;✅ OK;0.29
2024-01-23;Occitanie;Lyon Part-Dieu;Lunettes de soleil;Homme;0.4;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;158.07;68.78;57;Hiver;✅ OK;0.44
2023-12-04;Auvergne-Rhône-Alpes;Toulouse Jean Jaurès;Lunettes de vue;Homme;0.1;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;70.53;30.67;36;Hiver;✅ OK;0.43
2021-09-10;Nouvelle-Aquitaine;Paris République;Lunettes de vue;Femme;0.1;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;280.35;112.97;35;Automne;✅ OK;0.4
2023-06-01;Île-de-France;Lyon Part-Dieu;Lunettes de soleil;Homme;0.15;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;106.25;29.47;50;Été;✅ OK;0.28
2023-02-13;Provence-Alpes-Côte d'Azur;Toulouse Jean Jaurès;Lunettes de vue;Homme;0.15;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;255.89;93.67;23;Hiver;✅ OK;0.37
2024-12-05;Occitanie;Toulouse Jean Jaurès;Lunettes de vue;Homme;0.0;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;326.66;70.79;50;Hiver;✅ OK;0.22
2023-12-28;Nouvelle-Aquitaine;Paris République;Lunettes de vue;Homme;0.3;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;75.68;17.91;42;Hiver;⚠️ À vérifier;0.24
2023-04-21;Nouvelle-Aquitaine;Paris République;Lunettes de soleil;Homme;0.3;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;68.26;22.06;35;Printemps;⚠️ À vérifier;0.32
2024-05-27;Nouvelle-Aquitaine;Paris République;Lunettes de soleil;Homme;0.0;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;304.25;113.08;59;Printemps;✅ OK;0.37
2021-08-15;Île-de-France;Toulouse Jean Jaurès;Accessoires;Femme;0.2;https://images.unsplash.com/photo-1589987601451-dc25de1c688c?auto=format&fit=crop&w=640&q=80;95.23;26.76;26;Été;✅ OK;0.28
2021-01-23;Nouvelle-Aquitaine;Paris République;Lunettes de vue;Homme;0.0;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;84.94;32.84;48;Hiver;✅ OK;0.39
2023-10-05;Nouvelle-Aquitaine;Paris République;Lunettes de vue;Homme;0.0;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;131.82;44.96;43;Automne;✅ OK;0.34
2021-05-24;Auvergne-Rhône-Alpes;Toulouse Jean Jaurès;Lunettes de soleil;Homme;0.15;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;108.36;26.54;23;Printemps;✅ OK;0.24
2021-06-18;Auvergne-Rhône-Alpes;Toulouse Jean Jaurès;Lunettes de vue;Homme;0.4;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;155.34;36.36;43;Été;✅ OK;0.23
2023-12-24;Nouvelle-Aquitaine;Paris République;Lunettes de soleil;Femme;0.1;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;181.94;70.35;57;Hiver;✅ OK;0.39
2022-01-30;Nouvelle-Aquitaine;Paris République;Lunettes de soleil;Femme;0.1;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;255.94;61.41;58;Hiver;✅ OK;0.24
2023-07-07;Auvergne-Rhône-Alpes;Paris République;Lunettes de soleil;Femme;0.15;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;115.63;24.73;30;Été;✅ OK;0.21
2024-09-01;Île-de-France;Toulouse Jean Jaurès;Lunettes de soleil;Femme;0.0;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;207.44;76.51;41;Automne;✅ OK;0.37
2022-04-08;Auvergne-Rhône-Alpes;Marseille Prado;Lunettes de vue;Homme;0.3;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;69.68;11.81;33;Printemps;⚠️ À vérifier;0.17
2021-11-14;Auvergne-Rhône-Alpes;Bordeaux Centre;Lunettes de vue;Homme;0.3;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;141.54;30.22;51;Automne;✅ OK;0.21
2021-06-05;Auvergne-Rhône-Alpes;Lyon Part-Dieu;Lunettes de vue;Femme;0.15;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;178.36;72.16;49;Été;✅ OK;0.4
2021-07-10;Auvergne-Rhône-Alpes;Bordeaux Centre;Lunettes de soleil;Femme;0.0;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;325.22;101.74;24;Été;✅ OK;0.31
2021-04-01;Provence-Alpes-Côte d'Azur;Toulouse Jean Jaurès;Lunettes de vue;Enfant;0.1;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;302.08;94.54;7;Printemps;✅ OK;0.31
2021-05-08;Occitanie;Marseille Prado;Lunettes de vue;Femme;0.1;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;283.58;115.53;18;Printemps;✅ OK;0.41
2022-09-23;Île-de-France;Toulouse Jean Jaurès;Lunettes de vue;Femme;0.4;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;196.97;77.55;31;Automne;✅ OK;0.39
2022-04-14;Île-de-France;Paris République;Lunettes de vue;Homme;0.0;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;83.03;32.03;20;Printemps;✅ OK;0.39
2023-10-29;Nouvelle-Aquitaine;Lyon Part-Dieu;Lunettes de vue;Femme;0.0;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;301.5;77.37;25;Automne;✅ OK;0.26
2024-06-24;Provence-Alpes-Côte d'Azur;Bordeaux Centre;Lunettes de vue;Enfant;0.1;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;79.78;16.71;7;Été;✅ OK;0.21
2024-02-20;Nouvelle-Aquitaine;Toulouse Jean Jaurès;Lunettes de soleil;Homme;0.2;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;184.09;57.77;25;Hiver;✅ OK;0.31
2023-02-14;Île-de-France;Marseille Prado;Lunettes de vue;Femme;0.2;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;75.1;23.77;23;Hiver;✅ OK;0.32
2021-05-30;Île-de-France;Paris République;Lunettes enfant;Femme;0.4;https://images.unsplash.com/photo-1604525409136-d246b8f6a9f1?auto=format&fit=crop&w=640&q=80;174.88;28.66;48;Printemps;⚠️ À vérifier;0.16
2023-11-03;Nouvelle-Aquitaine;Marseille Prado;Lunettes de soleil;Femme;0.0;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;70.64;19.5;51;Automne;✅ OK;0.28
2022-06-14;Occitanie;Lyon Part-Dieu;Lunettes de soleil;Femme;0.0;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;177.48;55.23;57;Été;✅ OK;0.31
2021-05-06;Nouvelle-Aquitaine;Marseille Prado;Lunettes de vue;Femme;0.15;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;185.53;54.9;36;Printemps;✅ OK;0.3
2024-05-15;Occitanie;Marseille Prado;Lunettes de soleil;Homme;0.1;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;131.27;58.39;53;Printemps;✅ OK;0.44
2022-05-09;Occitanie;Paris République;Lunettes de soleil;Femme;0.1;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;190.32;40.65;59;Printemps;✅ OK;0.21
2021-11-15;Auvergne-Rhône-Alpes;Marseille Prado;Lunettes de vue;Femme;0.2;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;252.27;49.75;30;Automne;✅ OK;0.2
2024-06-26;Île-de-France;Paris République;Lunettes de vue;Homme;0.15;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;204.68;84.88;55;Été;✅ OK;0.41
2024-08-10;Auvergne-Rhône-Alpes;Lyon Part-Dieu;Lunettes enfant;Femme;0.1;https://images.unsplash.com/photo-1604525409136-d246b8f6a9f1?auto=format&fit=crop&w=640&q=80;202.38;87.2;19;Été;✅ OK;0.43
2022-05-10;Île-de-France;Toulouse Jean Jaurès;Lunettes enfant;Femme;0.15;https://images.unsplash.com/photo-1604525409136-d246b8f6a9f1?auto=format&fit=crop&w=640&q=80;292.96;119.57;57;Printemps;✅ OK;0.41
2022-06-03;Auvergne-Rhône-Alpes;Paris République;Lunettes de soleil;Homme;0.3;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;125.44;52.68;49;Été;✅ OK;0.42
2023-04-27;Occitanie;Toulouse Jean Jaurès;Lunettes enfant;Femme;0.0;https://images.unsplash.com/photo-1604525409136-d246b8f6a9f1?auto=format&fit=crop&w=640&q=80;316.95;94.92;34;Printemps;✅ OK;0.3
2023-12-07;Auvergne-Rhône-Alpes;Bordeaux Centre;Lunettes de soleil;Femme;0.1;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;225.98;93.99;27;Hiver;✅ OK;0.42
2021-04-03;Provence-Alpes-Côte d'Azur;Marseille Prado;Lunettes de vue;Femme;0.0;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;287.05;85.87;28;Printemps;✅ OK;0.3
2023-05-17;Auvergne-Rhône-Alpes;Toulouse Jean Jaurès;Lunettes de soleil;Homme;0.15;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;133.76;35.63;51;Printemps;✅ OK;0.27
2024-10-23;Auvergne-Rhône-Alpes;Marseille Prado;Lunettes de soleil;Homme;0.3;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;168.69;34.42;59;Automne;✅ OK;0.2
2022-01-18;Auvergne-Rhône-Alpes;Paris République;Lunettes de soleil;Femme;0.15;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;261.44;99.1;44;Hiver;✅ OK;0.38
2024-08-19;Provence-Alpes-Côte d'Azur;Marseille Prado;Lunettes enfant;Homme;0.0;https://images.unsplash.com/photo-1604525409136-d246b8f6a9f1?auto=format&fit=crop&w=640&q=80;245.18;80.31;22;Été;✅ OK;0.33
2024-10-19;Île-de-France;Lyon Part-Dieu;Lunettes de vue;Homme;0.0;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;259.27;67.26;37;Automne;✅ OK;0.26
2022-01-28;Auvergne-Rhône-Alpes;Toulouse Jean Jaurès;Lunettes de vue;Femme;0.0;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;213.09;33.83;29;Hiver;✅ OK;0.16
2024-01-07;Île-de-France;Marseille Prado;Lunettes de soleil;Homme;0.2;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;84.46;29.67;34;Hiver;✅ OK;0.35
2021-12-15;Nouvelle-Aquitaine;Toulouse Jean Jaurès;Lunettes de soleil;Femme;0.1;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;251.85;90.78;34;Hiver;✅ OK;0.36
2023-12-13;Occitanie;Toulouse Jean Jaurès;Lunettes enfant;Femme;0.1;https://images.unsplash.com/photo-1604525409136-d246b8f6a9f1?auto=format&fit=crop&w=640&q=80;238.11;41.27;51;Hiver;✅ OK;0.17
2024-03-10;Nouvelle-Aquitaine;Lyon Part-Dieu;Lunettes de vue;Homme;0.0;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;208.86;67.14;59;Printemps;✅ OK;0.32
2021-12-27;Provence-Alpes-Côte d'Azur;Paris République;Lunettes de soleil;Homme;0.1;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;164.6;43.6;23;Hiver;✅ OK;0.26
2023-11-12;Provence-Alpes-Côte d'Azur;Marseille Prado;Lunettes de vue;Homme;0.1;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;231.05;80.2;33;Automne;✅ OK;0.35
2024-03-31;Île-de-France;Bordeaux Centre;Lunettes enfant;Homme;0.2;https://images.unsplash.com/photo-1604525409136-d246b8f6a9f1?auto=format&fit=crop&w=640&q=80;212.82;54.4;43;Printemps;✅ OK;0.26
2022-06-08;Île-de-France;Toulouse Jean Jaurès;Lunettes de soleil;Femme;0.2;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;141.73;52.21;25;Été;✅ OK;0.37
2021-09-02;Auvergne-Rhône-Alpes;Paris République;Lunettes de soleil;Femme;0.1;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;140.29;26.57;55;Automne;✅ OK;0.19
2021-05-15;Nouvelle-Aquitaine;Bordeaux Centre;Lunettes de soleil;Enfant;0.15;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;290.33;66.8;10;Printemps;✅ OK;0.23
2023-04-21;Île-de-France;Toulouse Jean Jaurès;Lunettes de soleil;Femme;0.15;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;291.8;101.36;26;Printemps;✅ OK;0.35
2024-11-29;Île-de-France;Bordeaux Centre;Lunettes de vue;Homme;0.15;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;148.53;58.44;50;Automne;✅ OK;0.39
2024-04-16;Île-de-France;Marseille Prado;Lunettes enfant;Enfant;0.2;https://images.unsplash.com/photo-1604525409136-d246b8f6a9f1?auto=format&fit=crop&w=640&q=80;271.22;103.04;9;Printemps;✅ OK;0.38
2022-09-29;Occitanie;Marseille Prado;Lunettes de vue;Femme;0.0;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;233.71;66.55;38;Automne;✅ OK;0.28
2023-02-23;Île-de-France;Toulouse Jean Jaurès;Lunettes de soleil;Enfant;0.2;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;59.15;14.23;8;Hiver;✅ OK;0.24
2022-02-13;Occitanie;Toulouse Jean Jaurès;Lunettes de soleil;Homme;0.0;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;101.03;27.85;31;Hiver;✅ OK;0.28
2021-08-27;Provence-Alpes-Côte d'Azur;Marseille Prado;Lunettes enfant;Enfant;0.1;https://images.unsplash.com/photo-1604525409136-d246b8f6a9f1?auto=format&fit=crop&w=640&q=80;118.49;33.6;5;Été;✅ OK;0.28
2022-12-05;Auvergne-Rhône-Alpes;Paris République;Lunettes de vue;Femme;0.0;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;297.89;55.0;53;Hiver;✅ OK;0.18
2022-11-08;Nouvelle-Aquitaine;Bordeaux Centre;Lunettes de vue;Homme;0.2;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;220.29;46.89;41;Automne;✅ OK;0.21
2023-02-02;Île-de-France;Toulouse Jean Jaurès;Lunettes de soleil;Enfant;0.3;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;210.88;45.27;14;Hiver;✅ OK;0.21
2024-10-23;Occitanie;Toulouse Jean Jaurès;Lunettes de soleil;Femme;0.0;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;215.63;49.89;44;Automne;✅ OK;0.23
2023-06-01;Île-de-France;Lyon Part-Dieu;Lunettes de vue;Femme;0.15;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;193.2;57.97;35;Été;✅ OK;0.3
2023-06-04;Île-de-France;Bordeaux Centre;Lunettes de soleil;Femme;0.1;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;74.44;16.62;56;Été;✅ OK;0.22
2021-07-06;Occitanie;Marseille Prado;Lunettes de vue;Enfant;0.0;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;129.85;53.85;11;Été;✅ OK;0.41
2024-12-25;Île-de-France;Toulouse Jean Jaurès;Lunettes enfant;Femme;0.15;https://images.unsplash.com/photo-1604525409136-d246b8f6a9f1?auto=format&fit=crop&w=640&q=80;169.1;71.81;44;Hiver;✅ OK;0.42
2024-02-03;Nouvelle-Aquitaine;Toulouse Jean Jaurès;Lunettes de soleil;Femme;0.1;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;264.31;117.87;34;Hiver;✅ OK;0.45
2024-07-04;Provence-Alpes-Côte d'Azur;Marseille Prado;Lunettes de vue;Homme;0.2;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;200.66;40.07;57;Été;✅ OK;0.2
2022-08-28;Auvergne-Rhône-Alpes;Bordeaux Centre;Lunettes de soleil;Homme;0.2;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;195.17;71.7;20;Été;✅ OK;0.37
2023-01-04;Île-de-France;Paris République;Lunettes de vue;Homme;0.0;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;320.2;132.62;38;Hiver;✅ OK;0.41
2023-02-02;Occitanie;Marseille Prado;Lunettes de soleil;Homme;0.15;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;202.72;34.27;21;Hiver;✅ OK;0.17
2021-10-11;Nouvelle-Aquitaine;Paris République;Lunettes de soleil;Homme;0.15;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;124.7;49.45;31;Automne;✅ OK;0.4
2023-10-04;Île-de-France;Toulouse Jean Jaurès;Lunettes de soleil;Homme;0.1;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;185.75;60.69;33;Automne;✅ OK;0.33
2024-08-11;Provence-Alpes-Côte d'Azur;Paris République;Lunettes de vue;Enfant;0.2;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;216.04;51.98;9;Été;✅ OK;0.24
2021-08-28;Provence-Alpes-Côte d'Azur;Paris République;Lunettes enfant;Femme;0.3;https://images.unsplash.com/photo-1604525409136-d246b8f6a9f1?auto=format&fit=crop&w=640&q=80;211.97;69.04;36;Été;✅ OK;0.33
2021-05-07;Occitanie;Marseille Prado;Lunettes de soleil;Enfant;0.2;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;174.95;54.45;7;Printemps;✅ OK;0.31
2023-12-14;Île-de-France;Toulouse Jean Jaurès;Lunettes de soleil;Femme;0.15;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;252.28;95.25;55;Hiver;✅ OK;0.38
2022-02-03;Île-de-France;Bordeaux Centre;Lunettes de vue;Femme;0.0;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;347.09;72.91;40;Hiver;✅ OK;0.21
2023-06-30;Île-de-France;Lyon Part-Dieu;Lunettes de soleil;Homme;0.1;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;78.62;16.75;50;Été;✅ OK;0.21
2023-10-13;Provence-Alpes-Côte d'Azur;Paris République;Lunettes de soleil;Homme;0.15;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;233.38;41.0;30;Automne;✅ OK;0.18
2022-04-15;Île-de-France;Toulouse Jean Jaurès;Lunettes de vue;Femme;0.0;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;329.59;107.28;29;Printemps;✅ OK;0.33
2024-04-05;Île-de-France;Lyon Part-Dieu;Accessoires;Femme;0.2;https://images.unsplash.com/photo-1589987601451-dc25de1c688c?auto=format&fit=crop&w=640&q=80;168.05;61.81;25;Printemps;✅ OK;0.37
2023-03-14;Île-de-France;Bordeaux Centre;Lunettes de vue;Homme;0.15;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;150.16;44.86;43;Printemps;✅ OK;0.3
